# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
82,16,3,1,1972-09-17 14:42:22.363000,509,545,473
82,16,3,2,1972-09-17 14:42:22.514000,507,533,473
82,16,3,3,1972-09-17 14:42:22.665000,507,493,474
82,16,3,4,1972-09-17 14:42:22.816000,507,472,474
83,16,3,1,1972-09-17 14:42:22.964000,508,490,474
83,16,3,2,1972-09-17 14:42:23.115000,508,525,474
83,16,3,3,1972-09-17 14:42:23.266000,508,539,474
83,16,3,4,1972-09-17 14:42:23.417000,509,531,473
84,16,3,1,1972-09-17 14:42:23.565000,510,516,473
84,16,3,2,1972-09-17 14:42:23.716000,511,505,473
84,16,3,3,1972-09-17 14:42:23.867000,511,510,473
84,16,3,4,1972-09-17 14:42:24.018000,510,527,473
85,16,3,1,1972-09-17 14:42:24.166000,508,534,472
85,16,3,2,1972-09-17 14:42:24.317000,507,521,473
85,16,3,3,1972-09-17 14:42:24.468000,507,503,473
85,16,3,4,1972-09-17 14:42:24.619000,507,503,474
86,16,3,1,1972-09-17 14:42:24.767000,507,521,473
86,16,3,2,1972-09-17 14:42:24.918000,508,526,473
86,16,3,3,1972-09-17 14:42:25.069000,509,510,474
86,16,3,4,1972-09-17 14:42:25.220000,509,501,474
87,16,3,1,1972-09-17 14:42:25.368000,509,522,474
87,16,3,2,1972-09-17 14:42:25.519000,509,547,473
87,16,3,3,1972-09-17 14:42:25.670000,509,534,473
87,16,3,4,1972-09-17 14:42:25.821000,510,496,473
88,16,3,1,1972-09-17 14:42:25.969000,510,485,473
88,16,3,2,1972-09-17 14:42:26.120000,509,514,473
88,16,3,3,1972-09-17 14:42:26.271000,508,534,472
88,16,3,4,1972-09-17 14:42:26.422000,509,515,473
89,16,3,1,1972-09-17 14:42:26.570000,509,496,473
89,16,3,2,1972-09-17 14:42:26.721000,508,518,473
89,16,3,3,1972-09-17 14:42:26.872000,507,558,473
89,16,3,4,1972-09-17 14:42:27.023000,507,566,473
0,16,3,1,1972-09-17 14:42:27.171000,507,536,474
0,16,3,2,1972-09-17 14:42:27.322000,508,498,475
0,16,3,3,1972-09-17 14:42:27.473000,508,481,474
0,16,3,4,1972-09-17 14:42:27.624000,509,495,474
1,16,3,1,1972-09-17 14:42:27.772000,509,531,473
1,16,3,2,1972-09-17 14:42:27.923000,509,550,473
1,16,3,3,1972-09-17 14:42:28.074000,509,519,473
1,16,3,4,1972-09-17 14:42:28.225000,510,469,473
2,16,3,1,1972-09-17 14:42:28.373000,511,458,473
2,16,3,2,1972-09-17 14:42:28.524000,510,494,473
2,16,3,3,1972-09-17 14:42:28.675000,509,534,473
2,16,3,4,1972-09-17 14:42:28.826000,507,551,473
3,16,3,1,1972-09-17 14:42:28.974000,506,546,473
3,16,3,2,1972-09-17 14:42:29.125000,506,521,474
3,16,3,3,1972-09-17 14:42:29.276000,507,491,474
3,16,3,4,1972-09-17 14:42:29.427000,508,487,474
4,16,3,1,1972-09-17 14:42:29.576000,508,511,474
4,16,3,2,1972-09-17 14:42:29.727000,510,530,473
4,16,3,3,1972-09-17 14:42:29.878000,511,518,474
4,16,3,4,1972-09-17 14:42:30.029000,511,493,473
5,16,3,1,1972-09-17 14:42:30.177000,510,482,473
